rank,feature,random_forest_importance,selected,ridge_coefficient,absolute_ridge_coefficient
73,KIAA0040 (9674),0.0005257266867280913,True,0.0006515408819204926,0.0006515408819204926
74,SBNO1 (55206),0.0005256285879406209,True,-6.0897001566018755e-05,6.0897001566018755e-05
75,TSPAN5 (10098),0.0005224747199609472,True,-0.004505037297402315,0.004505037297402315
76,ASTN1 (460),0.0005179083301495172,True,-0.0031356709335031837,0.0031356709335031837
77,CPLX1 (10815),0.0005155941016271278,True,0.001342293666898124,0.001342293666898124
78,ADRA2B (151),0.0005130533572630665,True,0.0006810839893381076,0.0006810839893381076
79,TSPAN4 (7106),0.000509343745153967,True,-0.002923592982169694,0.002923592982169694
80,IL32 (9235),0.0005046010289297717,True,-0.0018641490757032282,0.0018641490757032282
81,CPT1B (1375),0.0005038640645510621,True,0.0022773071510226355,0.0022773071510226355
82,RBM24 (221662),0.000502894308485908,True,-0.00403055572131703,0.00403055572131703
83,CATSPER1 (117144),0.0005019965420380746,True,-0.006156579704989037,0.006156579704989037
84,IFT88 (8100),0.0005006577715608531,True,0.004398800523131844,0.004398800523131844
85,RRP8 (23378),0.0004989679948921422,True,-0.0029310684064639114,0.0029310684064639114
86,TMEM225B (100289187),0.0004962373527784867,True,-0.0050014324915228035,0.0050014324915228035
87,FXN (2395),0.0004921308006795921,True,0.0011135091964596428,0.0011135091964596428
88,RUNX1 (861),0.0004916740224491207,True,0.001226407934302501,0.001226407934302501
89,TMEM81 (388730),0.0004889538281410998,True,-0.0010296244453143893,0.0010296244453143893
90,ZBTB45 (84878),0.0004870460142369713,True,0.002522598736019349,0.002522598736019349
91,PIMREG (54478),0.0004856901747783013,True,0.0011387025466455293,0.0011387025466455293
92,RPSA (3921),0.00048534216346583753,True,-0.0021969954312669837,0.0021969954312669837
93,RNF157 (114804),0.0004819545891579776,True,0.0023902867090383906,0.0023902867090383906
94,OR1E2 (8388),0.000480052549392697,True,4.861757326753151e-05,4.861757326753151e-05
95,NDUFS2 (4720),0.00047927962840401257,True,0.0035125315366994784,0.0035125315366994784
96,RHPN2 (85415),0.0004789143806135049,True,0.004674395274131114,0.004674395274131114
97,VEGFD (2277),0.0004770879246044437,True,0.0009489342074722105,0.0009489342074722105
98,FLI1 (2313),0.0004755575709662561,True,-0.006074630243939383,0.006074630243939383
99,EP300 (2033),0.00047337558278621756,True,0.0037569617661660907,0.0037569617661660907
100,STRAP (11171),0.0004729808848437303,True,-0.0042965196606078344,0.0042965196606078344
101,YARS2 (51067),0.0004705186869978704,False,0.0,0.0
102,REEP4 (80346),0.00046870625044326015,False,0.0,0.0
103,BCL10 (8915),0.00046719965730406053,False,0.0,0.0
104,DCLRE1A (9937),0.0004663622573602037,False,0.0,0.0
105,FLNC (2318),0.00046548705589816505,False,0.0,0.0
106,PAQR4 (124222),0.00046348800564706524,False,0.0,0.0
107,PRUNE1 (58497),0.00046250080658659024,False,0.0,0.0
108,VIM (7431),0.0004603039793187465,False,0.0,0.0
109,KATNB1 (10300),0.00045890614299355756,False,0.0,0.0
110,HEY2 (23493),0.00045838746034198294,False,0.0,0.0
111,RSPO3 (84870),0.0004575300098271844,False,0.0,0.0
112,CAVIN1 (284119),0.00045599889895126563,False,0.0,0.0
113,EPHB3 (2049),0.0004555128484422934,False,0.0,0.0
114,GATM (2628),0.00045545517414729805,False,0.0,0.0
115,ACO2 (50),0.00045292737245338573,False,0.0,0.0
116,BCL2L12 (83596),0.0004527715448470329,False,0.0,0.0
117,PTGER2 (5732),0.00045227767984207625,False,0.0,0.0
118,NIBAN1 (116496),0.0004522602665502857,False,0.0,0.0
119,PIH1D2 (120379),0.0004519873672691543,False,0.0,0.0
120,GTF2B (2959),0.0004512819365988634,False,0.0,0.0
121,NOC4L (79050),0.00045044012190703707,False,0.0,0.0
122,RPL15 (6138),0.000449537454316514,False,0.0,0.0
123,CLIC4 (25932),0.0004490576073192606,False,0.0,0.0
124,BICRAL (23506),0.0004474718165440089,False,0.0,0.0
125,ABCA10 (10349),0.0004469364709337304,False,0.0,0.0
126,PRR18 (285800),0.00044648722615962225,False,0.0,0.0
127,DENND2A (27147),0.0004464408045653999,False,0.0,0.0
128,ANKRD13A (88455),0.0004452843780221342,False,0.0,0.0
129,PSG4 (5672),0.00044303936365107616,False,0.0,0.0
130,CARS1 (833),0.000442750306698109,False,0.0,0.0
131,SCARF1 (8578),0.0004424197755875932,False,0.0,0.0
132,GDPD3 (79153),0.0004422562736717958,False,0.0,0.0
133,DNAJB14 (79982),0.0004421622493963039,False,0.0,0.0
134,RPF1 (80135),0.00044197545143620417,False,0.0,0.0
135,PATJ (10207),0.00044191852835175527,False,0.0,0.0
136,FRMD3 (257019),0.0004415736364918364,False,0.0,0.0
137,PSMD2 (5708),0.0004404775339684883,False,0.0,0.0
138,ARHGEF33 (100271715),0.00044014541586920384,False,0.0,0.0
139,CFAP92 (57501),0.0004400653015682821,False,0.0,0.0
140,CDH4 (1002),0.0004382397861298952,False,0.0,0.0
141,ITGB5 (3693),0.00043785302783982017,False,0.0,0.0
142,TRAF4 (9618),0.0004368091523083025,False,0.0,0.0
143,CLCN2 (1181),0.000435259914286901,False,0.0,0.0
144,CDC42EP4 (23580),0.0004338593187303453,False,0.0,0.0
145,P2RX2 (22953),0.0004333521029289662,False,0.0,0.0
146,PID1 (55022),0.00043209112756583865,False,0.0,0.0
147,PRRT1B (642515),0.00043139595952632726,False,0.0,0.0
148,ROR1 (4919),0.00042984578486181035,False,0.0,0.0
149,LYSMD1 (388695),0.00042915585239301513,False,0.0,0.0
150,ZNF687 (57592),0.00042731492760281274,False,0.0,0.0
151,TNFRSF6B (8771),0.00042647251439483375,False,0.0,0.0
152,ENDOG (2021),0.0004245080993952925,False,0.0,0.0
153,DENND5B (160518),0.0004236663983301174,False,0.0,0.0
154,LYNX1 (66004),0.000420726453548781,False,0.0,0.0
155,FCGR2C (9103),0.00042027326172143915,False,0.0,0.0
156,GRB7 (2886),0.0004197116165062016,False,0.0,0.0
157,CGN (57530),0.0004182309258656769,False,0.0,0.0
158,REL (5966),0.00041763454713037476,False,0.0,0.0
159,SRGN (5552),0.00041737040585512633,False,0.0,0.0
160,RNF224 (643596),0.0004172519168252063,False,0.0,0.0
161,ATP2B1 (490),0.00041712018414536263,False,0.0,0.0
162,LENG9 (94059),0.0004168792350237147,False,0.0,0.0
163,OBSCN (84033),0.0004145942107356914,False,0.0,0.0
164,ZNF625 (90589),0.0004140779696625281,False,0.0,0.0
165,RACK1 (10399),0.0004131336144197134,False,0.0,0.0
166,H2AJ (55766),0.0004130433524346718,False,0.0,0.0
167,CEP76 (79959),0.00041197409964577656,False,0.0,0.0
168,GDPD2 (54857),0.00041187049180144614,False,0.0,0.0
169,CARD8 (22900),0.00041186231611579053,False,0.0,0.0
170,PIGN (23556),0.0004098142942227272,False,0.0,0.0
171,SLC37A4 (2542),0.0004094909587976748,False,0.0,0.0
172,POLR2I (5438),0.000409226956273016,False,0.0,0.0
173,EFNA4 (1945),0.00040906855567464574,False,0.0,0.0
174,SUSD2 (56241),0.00040825161963837077,False,0.0,0.0
175,ADAMTS6 (11174),0.0004054767229350125,False,0.0,0.0
176,BRME1 (79173),0.00040319363516229785,False,0.0,0.0
177,SLC39A12 (221074),0.0004031492927850404,False,0.0,0.0
178,U2AF1L4 (199746),0.00040263728428307024,False,0.0,0.0
179,MAT1A (4143),0.00040262190740578,False,0.0,0.0
180,NECTIN4 (81607),0.00040201949706763015,False,0.0,0.0
181,GNPTAB (79158),0.0004009343154084002,False,0.0,0.0
182,CD247 (919),0.0003995073060686862,False,0.0,0.0
183,HOXC11 (3227),0.00039894767223855104,False,0.0,0.0
184,SMCO1 (255798),0.0003989104904907537,False,0.0,0.0
185,DCAF8 (50717),0.0003985228441837184,False,0.0,0.0
186,LRRC37B (114659),0.00039724781256674917,False,0.0,0.0
187,HSP90AA1 (3320),0.00039685047164818125,False,0.0,0.0
188,KCNK5 (8645),0.00039622941036072994,False,0.0,0.0
189,PA2G4 (5036),0.00039593559190616626,False,0.0,0.0
190,ASB13 (79754),0.00039576798728568283,False,0.0,0.0
191,ZNF600 (162966),0.00039511465987326265,False,0.0,0.0
192,ENG (2022),0.00039492658822515346,False,0.0,0.0
193,ZNF260 (339324),0.00039491342798390314,False,0.0,0.0
194,DAW1 (164781),0.0003943154255756422,False,0.0,0.0
195,ID3 (3399),0.0003940910801971387,False,0.0,0.0
196,FGF5 (2250),0.00039295333226444174,False,0.0,0.0
197,ANKRD12 (23253),0.00039295197181303255,False,0.0,0.0
198,FLOT2 (2319),0.0003925217616681569,False,0.0,0.0
199,MT-ND3 (4537),0.0003917613276162891,False,0.0,0.0
200,JPT2 (90861),0.00039164941016827173,False,0.0,0.0
201,ABCG8 (64241),0.0003907108076121831,False,0.0,0.0
202,NDRG4 (65009),0.00038960973646401425,False,0.0,0.0
203,TMEM168 (64418),0.0003892900994834925,False,0.0,0.0
204,LGALS3 (3958),0.000389144756803556,False,0.0,0.0
205,MEIS2 (4212),0.0003874341318728211,False,0.0,0.0
206,IPO7 (10527),0.0003873968404771166,False,0.0,0.0
207,H2BC7 (8343),0.00038699717936341066,False,0.0,0.0
208,ZC3H8 (84524),0.00038592304464646815,False,0.0,0.0
209,SLC45A1 (50651),0.0003855249046928149,False,0.0,0.0
210,CTDSP1 (58190),0.00038494524699532776,False,0.0,0.0
211,GSG1L (146395),0.0003842540738134256,False,0.0,0.0
212,OCA2 (4948),0.0003841631669488253,False,0.0,0.0
213,PSMB10 (5699),0.000383603033786861,False,0.0,0.0
214,SLC35A4 (113829),0.0003833544655166789,False,0.0,0.0
215,TREX2 (11219),0.00038329970082493745,False,0.0,0.0
216,CXCL17 (284340),0.00038178707220412915,False,0.0,0.0
217,PAQR5 (54852),0.00038173123976469373,False,0.0,0.0
218,HERPUD1 (9709),0.00038151655833705556,False,0.0,0.0
219,RFESD (317671),0.0003812720622693845,False,0.0,0.0
220,CLN3 (1201),0.0003811089549286528,False,0.0,0.0
221,ATF5 (22809),0.0003805456612312311,False,0.0,0.0
222,SLC26A11 (284129),0.00038041792140857555,False,0.0,0.0
223,GEM (2669),0.00037941986283439105,False,0.0,0.0
224,CGB8 (94115),0.0003789377980950213,False,0.0,0.0
225,COX8A (1351),0.00037822164456745695,False,0.0,0.0
226,JAG1 (182),0.00037761913280787217,False,0.0,0.0
227,GNAI2 (2771),0.0003770640373397226,False,0.0,0.0
228,ZNF382 (84911),0.0003741834862838077,False,0.0,0.0
229,CASP6 (839),0.00037346393634302567,False,0.0,0.0
230,XYLB (9942),0.00037310654340898643,False,0.0,0.0
231,NRL (4901),0.0003720918322137427,False,0.0,0.0
232,KCNMA1 (3778),0.00037173395739965886,False,0.0,0.0
233,THTPA (79178),0.0003716897177607472,False,0.0,0.0
234,PIGR (5284),0.00037166612720715354,False,0.0,0.0
235,ADSS1 (122622),0.00037150481265101526,False,0.0,0.0
236,CARD11 (84433),0.000370786948965784,False,0.0,0.0
237,TMTC3 (160418),0.00037077254250016,False,0.0,0.0
238,RFX5 (5993),0.0003706719370151927,False,0.0,0.0
239,PTH1R (5745),0.00037062839778755785,False,0.0,0.0
240,MTNR1A (4543),0.0003701742797170721,False,0.0,0.0
241,CREBRF (153222),0.00036910164934711806,False,0.0,0.0
242,HEBP1 (50865),0.0003690504825201894,False,0.0,0.0
243,GPC4 (2239),0.0003688879578396226,False,0.0,0.0
244,TERT (7015),0.0003685146821987981,False,0.0,0.0
245,NGF (4803),0.0003680351775294843,False,0.0,0.0
246,THEM6 (51337),0.0003678169709941189,False,0.0,0.0
247,FKBP15 (23307),0.00036758298008903703,False,0.0,0.0
248,ING3 (54556),0.0003673745973404665,False,0.0,0.0
249,ZNF219 (51222),0.0003671996108633949,False,0.0,0.0
250,MFAP2 (4237),0.0003667116544977542,False,0.0,0.0
251,PAX5 (5079),0.00036668806708121645,False,0.0,0.0
252,MYO1D (4642),0.000366597994998902,False,0.0,0.0
253,MAN1A1 (4121),0.0003660505178763851,False,0.0,0.0
254,MAP4K5 (11183),0.0003656446908995163,False,0.0,0.0
255,GOLGA8R (101059918),0.0003656286642011336,False,0.0,0.0
256,ASAP2 (8853),0.00036549827620717244,False,0.0,0.0
257,C1orf115 (79762),0.00036536240042907335,False,0.0,0.0
258,NDUFAF2 (91942),0.0003651032938713317,False,0.0,0.0
259,FAM161B (145483),0.00036476086576569405,False,0.0,0.0
260,CPEB3 (22849),0.0003642293362114264,False,0.0,0.0
261,COL4A3 (1285),0.0003637783033378495,False,0.0,0.0
262,ZNF248 (57209),0.00036131198188859285,False,0.0,0.0
263,CDR2 (1039),0.0003610593872388876,False,0.0,0.0
264,CTIF (9811),0.00036077294144544236,False,0.0,0.0
265,AQP1 (358),0.00036068673890346053,False,0.0,0.0
266,FAM149B1 (317662),0.0003606331863519975,False,0.0,0.0
267,SLC39A10 (57181),0.0003600834170193282,False,0.0,0.0
268,TEX48 (100505478),0.0003598241200755483,False,0.0,0.0
269,CALY (50632),0.000359596402138169,False,0.0,0.0
270,QPCT (25797),0.00035942966494396006,False,0.0,0.0
271,FOXO1 (2308),0.00035866384762651976,False,0.0,0.0
272,ISG15 (9636),0.00035828613955899785,False,0.0,0.0
273,RAP1GAP (5909),0.000357478382843702,False,0.0,0.0
274,OTULINL (54491),0.0003568337618922586,False,0.0,0.0
275,RNF167 (26001),0.00035623058356301873,False,0.0,0.0
276,STK17A (9263),0.00035571280880756254,False,0.0,0.0
277,EFCAB10 (100130771),0.0003555397230597064,False,0.0,0.0
278,SERPINA1 (5265),0.0003539822855656733,False,0.0,0.0
279,ALKBH1 (8846),0.00035387232830891524,False,0.0,0.0
280,MTCH1 (23787),0.00035361003447844486,False,0.0,0.0
281,LZTS2 (84445),0.00035333070551098975,False,0.0,0.0
282,PAPOLG (64895),0.00035292001995789894,False,0.0,0.0
283,PAK5 (57144),0.0003527648226632587,False,0.0,0.0
284,HAPLN1 (1404),0.0003515982680111362,False,0.0,0.0
285,SHANK2 (22941),0.0003515713257584936,False,0.0,0.0
286,KCNK4 (50801),0.0003508519632604673,False,0.0,0.0
287,KRTAP4-9 (100132386),0.0003506423824308489,False,0.0,0.0
288,IRF8 (3394),0.0003505602258220039,False,0.0,0.0
289,SNW1 (22938),0.00035014682321759887,False,0.0,0.0
290,PGCKA1 (55286),0.0003500993180090221,False,0.0,0.0
291,TMSB4X (7114),0.00034946396348438076,False,0.0,0.0
292,ATP6V0A1 (535),0.0003493198243218069,False,0.0,0.0
293,ERBB2 (2064),0.0003492254014317904,False,0.0,0.0
294,ITGB7 (3695),0.0003487002621946863,False,0.0,0.0
295,PURB (5814),0.00034785779414371485,False,0.0,0.0
296,LIN37 (55957),0.00034767056761676697,False,0.0,0.0
297,RPS10 (6204),0.00034728928084826286,False,0.0,0.0
298,LAMTOR5 (10542),0.0003471250611108938,False,0.0,0.0
299,TEX13D (100132015),0.0003467987631846606,False,0.0,0.0
300,ACOT11 (26027),0.0003462447916140732,False,0.0,0.0
301,ZDHHC23 (254887),0.00034602624204151957,False,0.0,0.0
302,ISCA1 (81689),0.0003452872396947803,False,0.0,0.0
303,CSNK1A1L (122011),0.0003452710387259549,False,0.0,0.0
304,ZNF254 (9534),0.00034452211891420806,False,0.0,0.0
305,A1CF (29974),0.0003441571022299537,False,0.0,0.0
306,NPW (283869),0.00034386333579264263,False,0.0,0.0
307,ARF1 (375),0.0003437053152045243,False,0.0,0.0
308,CEACAM7 (1087),0.00034357819153591894,False,0.0,0.0
309,DDTL (100037417),0.0003430223512342482,False,0.0,0.0
310,SELENOW (6415),0.00034221930538224607,False,0.0,0.0
311,SRGAP3 (9901),0.0003421341973932202,False,0.0,0.0
312,CDH26 (60437),0.0003413465712776703,False,0.0,0.0
313,HTR7 (3363),0.0003409529736401171,False,0.0,0.0
314,E2F6 (1876),0.00034070929131814763,False,0.0,0.0
315,ARMC9 (80210),0.0003406524817469883,False,0.0,0.0
316,CCNC (892),0.0003405365973023012,False,0.0,0.0
317,ANKRD13B (124930),0.00034021259194354106,False,0.0,0.0
318,NR2F2 (7026),0.00034003006492821527,False,0.0,0.0
319,COL9A3 (1299),0.00033963434895942717,False,0.0,0.0
320,ZNF214 (7761),0.0003395693382461788,False,0.0,0.0
321,STX3 (6809),0.00033924958354109654,False,0.0,0.0
322,SCCPDH (51097),0.0003391801958669294,False,0.0,0.0
323,C8orf88 (100127983),0.0003391073815893038,False,0.0,0.0
324,NOB1 (28987),0.00033879907000287907,False,0.0,0.0
325,C2orf15 (150590),0.00033876682379283126,False,0.0,0.0
326,FAM3D (131177),0.00033867037545937226,False,0.0,0.0
327,SKA1 (220134),0.0003383419242009838,False,0.0,0.0
328,BAZ1B (9031),0.0003360177394844923,False,0.0,0.0
329,KIF1C (10749),0.0003354672715287423,False,0.0,0.0
330,VIP (7432),0.00033544997483952457,False,0.0,0.0
331,ARC (23237),0.00033532085914104044,False,0.0,0.0
332,SLC10A4 (201780),0.0003340169745815231,False,0.0,0.0
333,TPCN1 (53373),0.0003339881190928546,False,0.0,0.0
334,CA11 (770),0.00033360238496979384,False,0.0,0.0
335,TMUB2 (79089),0.0003327048402702284,False,0.0,0.0
336,DNAI4 (79819),0.00033251660895323586,False,0.0,0.0
337,CITED4 (163732),0.00033170696185521464,False,0.0,0.0
338,VPS41 (27072),0.00033099987328722623,False,0.0,0.0
339,SCN11A (11280),0.0003299602042395759,False,0.0,0.0
340,NMRK1 (54981),0.0003294157544745867,False,0.0,0.0
341,TAF10 (6881),0.00032937402528329565,False,0.0,0.0
342,PDP1 (54704),0.00032918115478980815,False,0.0,0.0
343,CCDC74B (91409),0.00032880584701613474,False,0.0,0.0
344,FAM131C (348487),0.0003284886461003363,False,0.0,0.0
345,SLC7A1 (6541),0.0003283593121965525,False,0.0,0.0
346,PEAR1 (375033),0.0003281000546383624,False,0.0,0.0
347,SIGLEC1 (6614),0.0003270430641982063,False,0.0,0.0
348,HS6ST2 (90161),0.0003268567963225367,False,0.0,0.0
349,FAM81A (145773),0.0003268261450556007,False,0.0,0.0
350,RAC1 (5879),0.00032651738049115775,False,0.0,0.0
351,LIMK2 (3985),0.00032645157572064315,False,0.0,0.0
352,PPCS (79717),0.0003262925078465576,False,0.0,0.0
353,MAGEA10 (4109),0.0003262176443696993,False,0.0,0.0
354,U2SURP (23350),0.0003260164151323968,False,0.0,0.0
355,ANKRD16 (54522),0.00032573227556998075,False,0.0,0.0
356,SCP2D1 (140856),0.00032549846074070136,False,0.0,0.0
357,CGAS (115004),0.00032545485475970597,False,0.0,0.0
358,STRBP (55342),0.00032531547909690496,False,0.0,0.0
359,CD274 (29126),0.0003252947370358945,False,0.0,0.0
360,SLC17A7 (57030),0.0003250252497902823,False,0.0,0.0
361,YARS1 (8565),0.00032493505528806025,False,0.0,0.0
362,MACROD2 (140733),0.000324613914077256,False,0.0,0.0
363,BLTP2 (9703),0.0003237230141034325,False,0.0,0.0
364,FOSL1 (8061),0.00032363468826861067,False,0.0,0.0
365,ARHGAP32 (9743),0.000323558745633451,False,0.0,0.0
366,RASD1 (51655),0.0003230350816281268,False,0.0,0.0
367,F12 (2161),0.0003227251703012291,False,0.0,0.0
368,CNTNAP1 (8506),0.00032264333532959515,False,0.0,0.0
369,CDC73 (79577),0.0003222389285608541,False,0.0,0.0
370,CCNB3 (85417),0.00032193172744206667,False,0.0,0.0
371,NFATC4 (4776),0.0003214977168171362,False,0.0,0.0
372,TNRC6C (57690),0.0003208596939155565,False,0.0,0.0
373,GRK3 (157),0.00032026927430418644,False,0.0,0.0
374,SAMD14 (201191),0.00031986778441417765,False,0.0,0.0
375,SFT2D3 (84826),0.00031958282099010213,False,0.0,0.0
376,VSIG10L2 (338667),0.000319502354896213,False,0.0,0.0
377,RFNG (5986),0.0003181267271109434,False,0.0,0.0
378,TSPAN7 (7102),0.000316434650314954,False,0.0,0.0
379,GRB2 (2885),0.0003164332273007491,False,0.0,0.0
380,VCPKMT (79609),0.0003162972432503382,False,0.0,0.0
381,EFNA1 (1942),0.0003161924902132864,False,0.0,0.0
382,HIPK2 (28996),0.0003160087838734313,False,0.0,0.0
383,SRFBP1 (153443),0.00031591324865309195,False,0.0,0.0
384,ZBTB16 (7704),0.0003150647176815029,False,0.0,0.0
385,EMC7 (56851),0.00031499015233218063,False,0.0,0.0
386,PHF5A (84844),0.0003149687738828595,False,0.0,0.0
387,FASTK (10922),0.0003146738988524778,False,0.0,0.0
388,SLC7A8 (23428),0.0003146182057285557,False,0.0,0.0
389,HCLS1 (3059),0.00031429643695786365,False,0.0,0.0
390,ZNF19 (7567),0.00031418985729345507,False,0.0,0.0
391,SLC25A11 (8402),0.0003137770239674968,False,0.0,0.0
392,OVOL1 (5017),0.000313635203161059,False,0.0,0.0
393,UBTD1 (80019),0.00031361130833049237,False,0.0,0.0
394,SMIM45 (339674),0.0003134625223968131,False,0.0,0.0
395,TARS2 (80222),0.0003133727416466454,False,0.0,0.0
396,CERKL (375298),0.00031299546889346685,False,0.0,0.0
397,PFKFB2 (5208),0.00031290853739370737,False,0.0,0.0
398,MRPL28 (10573),0.00031278953518730805,False,0.0,0.0
399,PTK6 (5753),0.0003127419451373671,False,0.0,0.0
400,ZNF143 (7702),0.000312719295009269,False,0.0,0.0
401,PABPC1 (26986),0.00031238255895387824,False,0.0,0.0
402,CFAP20 (29105),0.00031233311228266806,False,0.0,0.0
403,EXOSC2 (23404),0.0003117613447924747,False,0.0,0.0
404,CCDC190 (339512),0.0003117251663725038,False,0.0,0.0
