feature,coefficient,absolute_coefficient,selected
DCDC2C (728597),0.0,0.0,False
EVPLL (645027),-0.0,0.0,False
RAD51AP2 (729475),-0.0,0.0,False
MTCP1 (4515),-0.0,0.0,False
CDRT15L2 (256223),-0.0,0.0,False
FER1L6 (654463),0.0,0.0,False
MS4A4E (643680),0.0,0.0,False
CSKMT (751071),-0.0,0.0,False
HNRNPUL2 (221092),0.0,0.0,False
TOMM6 (100188893),0.0,0.0,False
ZBED1 (9189),0.0,0.0,False
CAPN14 (440854),0.0,0.0,False
SPATA31D1 (389763),0.0,0.0,False
NPIPA8 (101059953),0.0,0.0,False
ZSWIM7 (125150),0.0,0.0,False
RTL10 (79680),0.0,0.0,False
CXorf49B (100132994),-0.0,0.0,False
GRID2IP (392862),-0.0,0.0,False
NEURL4 (84461),0.0,0.0,False
TCP11X2 (100996648),0.0,0.0,False
PHB2 (11331),0.0,0.0,False
COL28A1 (340267),-0.0,0.0,False
ACSM4 (341392),0.0,0.0,False
GPR33 (2856),-0.0,0.0,False
GSG1L2 (644070),0.0,0.0,False
NPIPA7 (101059938),0.0,0.0,False
CRPPA (729920),-0.0,0.0,False
LRRC69 (100130742),0.0,0.0,False
TBC1D26 (353149),0.0,0.0,False
ARHGEF28 (64283),0.0,0.0,False
CLDN9 (9080),-0.0,0.0,False
HBG1 (3047),0.0,0.0,False
HBE1 (3046),0.0,0.0,False
KRTAP3-1 (83896),0.0,0.0,False
SCAF8 (22828),0.0,0.0,False
CEP43 (11116),0.0,0.0,False
SFT2D2 (375035),-0.0,0.0,False
DENND1B (163486),0.0,0.0,False
CGB8 (94115),-0.0,0.0,False
NUP62 (23636),-0.0,0.0,False
SYT3 (84258),-0.0,0.0,False
KLK9 (284366),-0.0,0.0,False
ZNF611 (81856),0.0,0.0,False
ZNF580 (51157),0.0,0.0,False
POU5F1B (5462),0.0,0.0,False
KRTAP6-3 (337968),0.0,0.0,False
KRTAP10-3 (386682),0.0,0.0,False
KRTAP12-4 (386684),0.0,0.0,False
MAP10 (54627),0.0,0.0,False
CFAP45 (25790),0.0,0.0,False
ACKR1 (2532),-0.0,0.0,False
ZNF254 (9534),-0.0,0.0,False
ASIC3 (9311),0.0,0.0,False
DNLZ (728489),0.0,0.0,False
CSH2 (1443),0.0,0.0,False
OR2F1 (26211),-0.0,0.0,False
ARHGEF35 (445328),0.0,0.0,False
CCDC183 (84960),0.0,0.0,False
GIMAP1 (170575),-0.0,0.0,False
MLLT11 (10962),-0.0,0.0,False
DYNLT2B (255758),0.0,0.0,False
TRIM59 (286827),0.0,0.0,False
FAM24B (196792),0.0,0.0,False
LINGO4 (339398),-0.0,0.0,False
KLHL23 (151230),-0.0,0.0,False
CRIP1 (1396),-0.0,0.0,False
CRYGS (1427),-0.0,0.0,False
MT-ND4L (4539),-0.0,0.0,False
KRTAP3-2 (83897),-0.0,0.0,False
SUPT4H1 (6827),0.0,0.0,False
KRTAP3-3 (85293),-0.0,0.0,False
TSN (7247),0.0,0.0,False
SACM1L (22908),0.0,0.0,False
STK38L (23012),-0.0,0.0,False
AKR7L (246181),0.0,0.0,False
DIO1 (1733),0.0,0.0,False
SELENOH (280636),0.0,0.0,False
DIO2 (1734),-0.0,0.0,False
GPX3 (2878),0.0,0.0,False
XKR4 (114786),0.0,0.0,False
METTL6 (131965),0.0,0.0,False
COLQ (8292),0.0,0.0,False
ANKRD28 (23243),-0.0,0.0,False
ZCWPW2 (152098),0.0,0.0,False
TRIM71 (131405),0.0,0.0,False
VGLL3 (389136),0.0,0.0,False
SLC48A1 (55652),0.0,0.0,False
TSSK1B (83942),-0.0,0.0,False
PRR22 (163154),-0.0,0.0,False
KRTAP4-11 (653240),0.0,0.0,False
RNF208 (727800),0.0,0.0,False
OR2A42 (402317),0.0,0.0,False
RTL8B (441518),0.0,0.0,False
KRTAP2-1 (81872),0.0,0.0,False
KRTAP2-3 (730755),0.0,0.0,False
KRTAP4-9 (100132386),0.0,0.0,False
CTAGE1 (64693),0.0,0.0,False
TAS2R19 (259294),0.0,0.0,False
KRTAP9-6 (100507608),-0.0,0.0,False
KRTAP29-1 (100533177),-0.0,0.0,False
KRTAP16-1 (100505753),0.0,0.0,False
TAS2R13 (50838),0.0,0.0,False
TAS2R14 (50840),0.0,0.0,False
TAS2R50 (259296),-0.0,0.0,False
TCL1B (9623),-0.0,0.0,False
TSGA13 (114960),-0.0,0.0,False
GALT (2592),-0.0,0.0,False
LEPROT (54741),0.0,0.0,False
ATP6V1G2 (534),-0.0,0.0,False
UGT2B11 (10720),-0.0,0.0,False
RPS29 (6235),-0.0,0.0,False
DDAH2 (23564),-0.0,0.0,False
CLIC1 (1192),-0.0,0.0,False
SLC35F6 (54978),-0.0,0.0,False
S1PR3 (1903),0.0,0.0,False
TREX1 (11277),0.0,0.0,False
ATF6B (1388),-0.0,0.0,False
NCKIPSD (51517),-0.0,0.0,False
LAT (27040),-0.0,0.0,False
GPSM3 (63940),-0.0,0.0,False
SULT1A4 (445329),-0.0,0.0,False
PPP1CB (5500),0.0,0.0,False
ADAT3 (113179),-0.0,0.0,False
ZNF134 (7693),0.0,0.0,False
GTF2H4 (2968),0.0,0.0,False
DDX47 (51202),0.0,0.0,False
LTB4R (1241),0.0,0.0,False
IRF9 (10379),-0.0,0.0,False
CCL27 (10850),-0.0,0.0,False
CSNK1E (1454),-0.0,0.0,False
LEUTX (342900),-0.0,0.0,False
MDP1 (145553),-0.0,0.0,False
LTB4R2 (56413),0.0,0.0,False
SLC23A3 (151295),-0.0,0.0,False
ZNF888 (388559),0.0,0.0,False
PPM1N (147699),-0.0,0.0,False
UBD (10537),-0.0,0.0,False
KCTD11 (147040),0.0,0.0,False
EMP2 (2013),-0.0,0.0,False
KLRK1 (22914),-0.0,0.0,False
ZNF845 (91664),0.0,0.0,False
LBH (81606),0.0,0.0,False
NDUFS3 (4722),-0.0,0.0,False
NRAS (4893),0.0,0.0,False
HEXA (3073),-0.0,0.0,False
KRTAP2-4 (85294),0.0,0.0,False
KRTAP4-12 (83755),-0.0,0.0,False
PVRIG (79037),-0.0,0.0,False
PTPRCAP (5790),0.0,0.0,False
MAGEA12 (4111),0.0,0.0,False
LCAT (3931),-0.0,0.0,False
HAUS7 (55559),0.0,0.0,False
ARHGAP19 (84986),0.0,0.0,False
COG8 (84342),-0.0,0.0,False
GSTM2 (2946),0.0,0.0,False
MXD3 (83463),0.0,0.0,False
CHUK (1147),-0.0,0.0,False
QTRT1 (81890),0.0,0.0,False
ANKRD39 (51239),-0.0,0.0,False
LTC4S (4056),0.0,0.0,False
GPC2 (221914),-0.0,0.0,False
KRT222 (125113),-0.0,0.0,False
OR5AC1 (81431),0.0,0.0,False
STIMATE (375346),-0.0,0.0,False
TMX2 (51075),-0.0,0.0,False
ZBTB9 (221504),-0.0,0.0,False
VDAC1 (7416),-0.0,0.0,False
CPLX3 (594855),0.0,0.0,False
C8orf82 (414919),-0.0,0.0,False
DNAJC9 (23234),-0.0,0.0,False
SRA1 (10011),-0.0,0.0,False
SIPA1 (6494),-0.0,0.0,False
RBMXL1 (494115),-0.0,0.0,False
GBP7 (388646),-0.0,0.0,False
TTLL13 (440307),0.0,0.0,False
ARL2 (402),0.0,0.0,False
SYNJ2BP (55333),-0.0,0.0,False
ERV3-1 (2086),0.0,0.0,False
GAB4 (128954),0.0,0.0,False
C20orf202 (400831),-0.0,0.0,False
HMX1 (3166),-0.0,0.0,False
RBMY1J (378951),-0.0,0.0,False
USP17L12 (100287205),-0.0,0.0,False
LTB (4050),0.0,0.0,False
SCAMP4 (113178),0.0,0.0,False
GAGE12D (100132399),0.0,0.0,False
AKR1B15 (441282),-0.0,0.0,False
PARG (8505),-0.0,0.0,False
KLLN (100144748),-0.0,0.0,False
SPANXB1 (728695),0.0,0.0,False
OR2T7 (81458),-0.0,0.0,False
PRR20D (729246),0.0,0.0,False
USP17L5 (728386),-0.0,0.0,False
ZNF717 (100131827),0.0,0.0,False
ANHX (647589),-0.0,0.0,False
WDR46 (9277),0.0,0.0,False
C14orf132 (56967),0.0,0.0,False
GOLGA6L25 (100132202),-0.0,0.0,False
RD3L (647286),0.0,0.0,False
TEX46 (729059),0.0,0.0,False
OR9H1 (81439),-0.0,0.0,False
FNDC10 (643988),0.0,0.0,False
NUTM2E (283008),-0.0,0.0,False
VN1R4 (317703),-0.0,0.0,False
CT47A7 (653282),-0.0,0.0,False
C2orf92 (728537),0.0,0.0,False
OST4 (100128731),0.0,0.0,False
FAM174C (55009),0.0,0.0,False
MRLN (100507027),0.0,0.0,False
ORM2 (5005),-0.0,0.0,False
MT-ATP8 (4509),-0.0,0.0,False
OR2M3 (127062),0.0,0.0,False
IFNA14 (3448),0.0,0.0,False
BOD1L2 (284257),-0.0,0.0,False
POLR2J2 (246721),-0.0,0.0,False
LTA (4049),0.0,0.0,False
CT47A11 (255313),0.0,0.0,False
ZNF883 (169834),0.0,0.0,False
ERVMER34-1 (100288413),0.0,0.0,False
OR4A8 (81315),0.0,0.0,False
PIGBOS1 (101928527),-0.0,0.0,False
ELFN1 (392617),-0.0,0.0,False
NTF4 (4909),-0.0,0.0,False
NOL7 (51406),0.0,0.0,False
FRG2B (441581),0.0,0.0,False
ERCC6 (2074),0.0,0.0,False
FAM229A (100128071),0.0,0.0,False
DEFB131B (100129216),0.0,0.0,False
OR6V1 (346517),0.0,0.0,False
SLC26A6 (65010),-0.0,0.0,False
MCRIP1 (348262),-0.0,0.0,False
ZNF469 (84627),0.0,0.0,False
C2CD4D (100191040),-0.0,0.0,False
TMA7B (112268293),-0.0,0.0,False
CT47A6 (728062),0.0,0.0,False
FTCDNL1 (348751),0.0,0.0,False
TEX22 (647310),-0.0,0.0,False
C7orf78 (102725191),0.0,0.0,False
MROH5 (389690),0.0,0.0,False
C13orf42 (647166),-0.0,0.0,False
PGAM4 (441531),-0.0,0.0,False
SRRM5 (100170229),-0.0,0.0,False
TAS2R46 (259292),0.0,0.0,False
HSBP1L1 (440498),0.0,0.0,False
KIF4B (285643),0.0,0.0,False
OR52I2 (143502),0.0,0.0,False
CT47A9 (728042),0.0,0.0,False
C8orf90 (122455339),-0.0,0.0,False
TMEM185B (79134),-0.0,0.0,False
USP17L7 (392197),0.0,0.0,False
DCAF8L1 (139425),0.0,0.0,False
CROCC2 (728763),0.0,0.0,False
CLDN25 (644672),-0.0,0.0,False
PROB1 (389333),-0.0,0.0,False
FAM236D (105373251),0.0,0.0,False
SPDYE21 (442572),0.0,0.0,False
KRTAP21-3 (100288323),0.0,0.0,False
USP17L28 (728400),0.0,0.0,False
HSBP1 (3281),-0.0,0.0,False
STMND1 (401236),0.0,0.0,False
YY2 (404281),0.0,0.0,False
ANKRD63 (100131244),0.0,0.0,False
HAPSTR2 (389895),0.0,0.0,False
SETSIP (646817),0.0,0.0,False
PRB4 (5545),0.0,0.0,False
TEX48 (100505478),-0.0,0.0,False
CT47A4 (728075),0.0,0.0,False
CCDC192 (728586),-0.0,0.0,False
USP17L1 (401447),-0.0,0.0,False
MBD3L2 (125997),0.0,0.0,False
ANKRD18B (441459),-0.0,0.0,False
OR5H1 (26341),-0.0,0.0,False
PLSCR5 (389158),0.0,0.0,False
CFAP97D1 (284067),-0.0,0.0,False
OR5K2 (402135),-0.0,0.0,False
SCAND3 (114821),-0.0,0.0,False
MAGEB6B (392433),0.0,0.0,False
PPP1R2B (153743),-0.0,0.0,False
TAPBP (6892),0.0,0.0,False
PSG1 (5669),0.0,0.0,False
PRH1 (5554),0.0,0.0,False
CYP21A2 (1589),0.0,0.0,False
SBK3 (100130827),0.0,0.0,False
AKAIN1 (642597),0.0,0.0,False
TSPAN19 (144448),-0.0,0.0,False
USP17L29 (728405),0.0,0.0,False
RPS18 (6222),0.0,0.0,False
USP17L10 (100287144),0.0,0.0,False
HLA-DPA1 (3113),-0.0,0.0,False
USP17L25 (728373),0.0,0.0,False
CT47A8 (728049),0.0,0.0,False
ARL17B (100506084),-0.0,0.0,False
OR5H6 (79295),0.0,0.0,False
USP17L26 (728379),0.0,0.0,False
PRAMEF25 (441873),-0.0,0.0,False
TSPY8 (728403),0.0,0.0,False
NKX1-2 (390010),-0.0,0.0,False
PATL2 (197135),-0.0,0.0,False
SPINK8 (646424),0.0,0.0,False
ORM1 (5004),-0.0,0.0,False
RFPL4AL1 (729974),0.0,0.0,False
PGA4 (643847),0.0,0.0,False
RPL41 (6171),0.0,0.0,False
TSPY3 (728137),0.0,0.0,False
USP17L30 (728419),0.0,0.0,False
CT45A5 (441521),0.0,0.0,False
SAPCD1 (401251),-0.0,0.0,False
DHFR (1719),-0.0,0.0,False
PRAC2 (360205),0.0,0.0,False
PRR20C (729240),0.0,0.0,False
H2AL3 (115482686),0.0,0.0,False
FAM90A15 (389630),0.0,0.0,False
SSU72L6 (136157),-0.0,0.0,False
SPATA31C1 (441452),-0.0,0.0,False
OR4F3 (26683),0.0,0.0,False
ACBD6 (84320),-0.0,0.0,False
ANKRD66 (100287718),0.0,0.0,False
TEX53 (105376230),0.0,0.0,False
POTEB2 (100287399),-0.0,0.0,False
ZNF492 (57615),0.0,0.0,False
IQCF3 (401067),-0.0,0.0,False
FAM90A26 (100287045),-0.0,0.0,False
GK3 (2713),-0.0,0.0,False
PGA3 (643834),-0.0,0.0,False
PET100 (100131801),0.0,0.0,False
ZNF688 (146542),-0.0,0.0,False
MKRN2OS (100129480),0.0,0.0,False
CRIPTO3 (6998),-0.0,0.0,False
GCGR (2642),-0.0,0.0,False
LINGO3 (645191),0.0,0.0,False
TAS2R41 (259287),-0.0,0.0,False
KRTAP1-5 (83895),0.0,0.0,False
SPATA31H1 (84226),0.0,0.0,False
OR4A5 (81318),-0.0,0.0,False
AP4M1 (9179),0.0,0.0,False
KRTAP10-9 (386676),-0.0,0.0,False
OR2A5 (393046),-0.0,0.0,False
FANCG (2189),-0.0,0.0,False
PSG3 (5671),0.0,0.0,False
PPP3R1 (5534),-0.0,0.0,False
PEX39 (441150),0.0,0.0,False
EBF2 (64641),0.0,0.0,False
OR6B1 (135946),0.0,0.0,False
TRIM51G (120824),0.0,0.0,False
VAMP2 (6844),0.0,0.0,False
OR2A12 (346525),-0.0,0.0,False
KRTAP10-10 (353333),0.0,0.0,False
KRTAP12-2 (353323),-0.0,0.0,False
OR1C1 (26188),0.0,0.0,False
C19orf73 (55150),0.0,0.0,False
PPP2R2A (5520),0.0,0.0,False
OR2F2 (135948),-0.0,0.0,False
FAM200A (221786),-0.0,0.0,False
POM121L12 (285877),-0.0,0.0,False
NPTXR (23467),0.0,0.0,False
HMSD (284293),0.0,0.0,False
PLXNA4 (91584),-0.0,0.0,False
FAM200C (63920),0.0,0.0,False
OR3A2 (4995),0.0,0.0,False
KRTAP1-3 (81850),-0.0,0.0,False
PSG7 (5676),0.0,0.0,False
CEBPD (1052),0.0,0.0,False
MAGEA3 (4102),0.0,0.0,False
ZGLP1 (100125288),0.0,0.0,False
FAM228B (375190),0.0,0.0,False
OR6X1 (390260),0.0,0.0,False
PPP1R3G (648791),0.0,0.0,False
GAGE12E (729431),0.0,0.0,False
IGSF23 (147710),0.0,0.0,False
IFI30 (10437),-0.0,0.0,False
ATAD3C (219293),-0.0,0.0,False
C1orf167 (284498),0.0,0.0,False
LACTBL1 (646262),-0.0,0.0,False
RPTN (126638),0.0,0.0,False
TSTD1 (100131187),0.0,0.0,False
ZC3H11B (643136),-0.0,0.0,False
TNFRSF25 (8718),0.0,0.0,False
FAM72D (728833),-0.0,0.0,False
TMEM167B (56900),0.0,0.0,False
TMEM242 (729515),0.0,0.0,False
CELA2B (51032),-0.0,0.0,False
RSC1A1 (6248),0.0,0.0,False
FAM240C (285095),0.0,0.0,False
CCDC7 (79741),-0.0,0.0,False
FNIP1 (96459),-0.0,0.0,False
PAPOLB (56903),-0.0,0.0,False
UMAD1 (729852),-0.0,0.0,False
NBPF1 (55672),0.0,0.0,False
TAFA5 (25817),0.0,0.0,False
CATSPERZ (25858),0.0,0.0,False
RNASEK (440400),0.0,0.0,False
ZNF579 (163033),0.0,0.0,False
TDRD15 (100129278),0.0,0.0,False
SP9 (100131390),0.0,0.0,False
CEBPZOS (100505876),-0.0,0.0,False
TENM3 (55714),0.0,0.0,False
CDC14C (168448),-0.0,0.0,False
PAM16 (51025),0.0,0.0,False
CKLF (51192),-0.0,0.0,False
SYCE3 (644186),-0.0,0.0,False
TRIM16 (10626),0.0,0.0,False
HEPN1 (641654),-0.0,0.0,False
USP17L3 (645836),0.0,0.0,False
CENPVL1 (389857),-0.0,0.0,False
MSL3B (151507),-0.0,0.0,False
CENPVL3 (347549),0.0,0.0,False
ETDB (100129515),0.0,0.0,False
CT47A10 (728036),0.0,0.0,False
CPTP (80772),0.0,0.0,False
C1QTNF5 (114902),0.0,0.0,False
FAM90A13 (441314),-0.0,0.0,False
HLA-DPB1 (3115),0.0,0.0,False
CERS1 (10715),-0.0,0.0,False
SUPT20HL1 (100130302),-0.0,0.0,False
C1GALT1C1L (728819),-0.0,0.0,False
RFPL4A (342931),0.0,0.0,False
ZNF735 (730291),0.0,0.0,False
SUPT20HL2 (170067),-0.0,0.0,False
HBD (3045),0.0,0.0,False
PRR29 (92340),-0.0,0.0,False
C4B (721),-0.0,0.0,False
ADM5 (199800),-0.0,0.0,False
GAGE12H (729442),0.0,0.0,False
PLEKHM1 (9842),-0.0,0.0,False
PVALEF (388428),0.0,0.0,False
PNMA6F (105373377),-0.0,0.0,False
TMEM233 (387890),-0.0,0.0,False
PPP4R3C (139420),-0.0,0.0,False
PRRT4 (401399),-0.0,0.0,False
NDUFAF8 (284184),-0.0,0.0,False
CXorf51A (100129239),0.0,0.0,False
NPIPA3 (642778),0.0,0.0,False
GAGE12J (729396),-0.0,0.0,False
GPX5 (2880),-0.0,0.0,False
HNRNPA1L3 (642659),0.0,0.0,False
SMIM13 (221710),-0.0,0.0,False
ATXN1L (342371),-0.0,0.0,False
EBLN1 (340900),0.0,0.0,False
TINCR (257000),0.0,0.0,False
OR2A25 (392138),-0.0,0.0,False
CKMT1A (548596),-0.0,0.0,False
MYBPHL (343263),0.0,0.0,False
UBA52 (7311),-0.0,0.0,False
CCNL2 (81669),0.0,0.0,False
OR4E2 (26686),0.0,0.0,False
OR2A1 (346528),0.0,0.0,False
FADS3 (3995),0.0,0.0,False
APOL6 (80830),-0.0,0.0,False
KIR2DS4 (3809),0.0,0.0,False
SLC12A8 (84561),0.0,0.0,False
OR4C12 (283093),0.0,0.0,False
XKR9 (389668),0.0,0.0,False
FXYD7 (53822),-0.0,0.0,False
TIGD1 (200765),0.0,0.0,False
OR2A14 (135941),-0.0,0.0,False
TAS2R40 (259286),-0.0,0.0,False
PPT2 (9374),0.0,0.0,False
OR2A2 (442361),0.0,0.0,False
ZNF630 (57232),0.0,0.0,False
TRIM49D1 (399939),-0.0,0.0,False
USP17L15 (100288520),0.0,0.0,False
ZNF844 (284391),0.0,0.0,False
CDRT15 (146822),0.0,0.0,False
VPS52 (6293),0.0,0.0,False
EXOSC6 (118460),-0.0,0.0,False
USP17L2 (377630),-0.0,0.0,False
DCDC2B (149069),0.0,0.0,False
OR52B4 (143496),0.0,0.0,False
POTEJ (653781),0.0,0.0,False
POTEM (641455),-0.0,0.0,False
PSMB11 (122706),0.0,0.0,False
C21orf140 (101928147),-0.0,0.0,False
RAB6C (84084),0.0,0.0,False
FAM185A (222234),-0.0,0.0,False
OR5K3 (403277),-0.0,0.0,False
CD200R1L (344807),0.0,0.0,False
TMA7 (51372),0.0,0.0,False
RUFY2 (55680),0.0,0.0,False
GIGYF2 (26058),0.0,0.0,False
CHIC1 (53344),-0.0,0.0,False
TRAF3IP1 (26146),0.0,0.0,False
MAFB (9935),0.0,0.0,False
NEU4 (129807),0.0,0.0,False
RPA4 (29935),0.0,0.0,False
INPP5B (3633),0.0,0.0,False
TCEAL6 (158931),0.0,0.0,False
SYS1 (90196),0.0,0.0,False
TCEAL5 (340543),0.0,0.0,False
FOXO6 (100132074),0.0,0.0,False
LRRC73 (221424),-0.0,0.0,False
LRIT2 (340745),0.0,0.0,False
TRPC5OS (100329135),-0.0,0.0,False
LIPJ (142910),-0.0,0.0,False
C2orf72 (257407),-0.0,0.0,False
NHSL2 (340527),-0.0,0.0,False
CFAP44 (55779),-0.0,0.0,False
GGTA1 (2681),-0.0,0.0,False
ZDBF2 (57683),0.0,0.0,False
PTPN20 (26095),0.0,0.0,False
MACO1 (55219),-0.0,0.0,False
SYT15 (83849),0.0,0.0,False
GPRIN2 (9721),-0.0,0.0,False
NPY4R (5540),-0.0,0.0,False
AGAP9 (642517),-0.0,0.0,False
CXorf65 (158830),-0.0,0.0,False
TMEM273 (170371),0.0,0.0,False
ZDHHC18 (84243),0.0,0.0,False
TIMM23B (100652748),0.0,0.0,False
AGAP6 (414189),0.0,0.0,False
ASAH2B (653308),0.0,0.0,False
CLPSL1 (340204),0.0,0.0,False
PHACTR4 (65979),0.0,0.0,False
LIPK (643414),-0.0,0.0,False
LIPN (643418),-0.0,0.0,False
CT83 (203413),-0.0,0.0,False
IFIT1B (439996),0.0,0.0,False
DPPA5 (340168),0.0,0.0,False
KHDC3L (154288),0.0,0.0,False
OOEP (441161),0.0,0.0,False
LIME1 (54923),0.0,0.0,False
SOX18 (54345),0.0,0.0,False
PCMTD2 (55251),0.0,0.0,False
GDI1 (2664),0.0,0.0,False
RIPPLY2 (134701),0.0,0.0,False
C6orf163 (206412),0.0,0.0,False
SMIM9 (100132963),-0.0,0.0,False
RBM20 (282996),0.0,0.0,False
HSD3B2 (3284),0.0,0.0,False
HSD3B1 (3283),-0.0,0.0,False
H3C15 (333932),0.0,0.0,False
PNLIPRP3 (119548),-0.0,0.0,False
C1orf146 (388649),-0.0,0.0,False
SPANXN1 (494118),-0.0,0.0,False
SPANXA2 (728712),0.0,0.0,False
GLYATL3 (389396),0.0,0.0,False
GLT6D1 (360203),0.0,0.0,False
C1orf185 (284546),0.0,0.0,False
LCN8 (138307),0.0,0.0,False
ZYG11A (440590),0.0,0.0,False
RHOXF2B (727940),0.0,0.0,False
LDLRAD1 (388633),0.0,0.0,False
DEFB110 (245913),0.0,0.0,False
CXorf66 (347487),-0.0,0.0,False
EFCAB7 (84455),0.0,0.0,False
C1orf141 (400757),-0.0,0.0,False
CCDC160 (347475),-0.0,0.0,False
RTL8A (26071),-0.0,0.0,False
SAMD13 (148418),-0.0,0.0,False
C10orf62 (414157),0.0,0.0,False
TXNDC8 (255220),0.0,0.0,False
AWAT1 (158833),-0.0,0.0,False
DAXX (1616),0.0,0.0,False
CD300LD (100131439),-0.0,0.0,False
HSPA1L (3305),0.0,0.0,False
HSPA1A (3303),-0.0,0.0,False
HSPA1B (3304),-0.0,0.0,False
NEU1 (4758),-0.0,0.0,False
SLC44A4 (80736),-0.0,0.0,False
XAGE1B (653067),0.0,0.0,False
LAYN (143903),0.0,0.0,False
XAGE1A (653220),0.0,0.0,False
EHMT2 (10919),0.0,0.0,False
SDHD (6392),0.0,0.0,False
ZBTB12 (221527),-0.0,0.0,False
NXPE2 (120406),0.0,0.0,False
NELFE (7936),0.0,0.0,False
SKIC2 (6499),0.0,0.0,False
DXO (1797),0.0,0.0,False
LSM2 (57819),0.0,0.0,False
VARS1 (7407),0.0,0.0,False
VWA7 (80737),-0.0,0.0,False
ABHD16A (7920),0.0,0.0,False
APOM (55937),-0.0,0.0,False
NALF1 (728215),0.0,0.0,False
C6orf47 (57827),-0.0,0.0,False
GPANK1 (7918),0.0,0.0,False
CSNK2B (1460),-0.0,0.0,False
LY6G5C (80741),-0.0,0.0,False
LY6G6F (259215),0.0,0.0,False
CARD16 (114769),0.0,0.0,False
LY6G6C (80740),0.0,0.0,False
MPIG6B (80739),0.0,0.0,False
CSHL1 (1444),0.0,0.0,False
MSH5 (4439),0.0,0.0,False
MBD5 (55777),0.0,0.0,False
CASP12 (100506742),-0.0,0.0,False
BTBD17 (388419),0.0,0.0,False
WHR1 (8859),0.0,0.0,False
BMPR2 (659),0.0,0.0,False
SP5 (389058),-0.0,0.0,False
NBDY (550643),0.0,0.0,False
SPIN3 (169981),0.0,0.0,False
TAP2 (6891),-0.0,0.0,False
PSMB8 (5696),-0.0,0.0,False
COL5A2 (1290),0.0,0.0,False
HLA-DMA (3108),-0.0,0.0,False
BRD2 (6046),0.0,0.0,False
HLA-DOA (3111),-0.0,0.0,False
COL11A2 (1302),0.0,0.0,False
OXLD1 (339229),-0.0,0.0,False
RXRB (6257),0.0,0.0,False
HSD17B8 (7923),0.0,0.0,False
RING1 (6015),0.0,0.0,False
PFDN6 (10471),0.0,0.0,False
TCEA3 (6920),0.0,0.0,False
TMEM235 (283999),0.0,0.0,False
PAGE3 (139793),0.0,0.0,False
HLA-DRA (3122),-0.0,0.0,False
AGPAT1 (10554),-0.0,0.0,False
ERICH2 (285141),-0.0,0.0,False
SMIM5 (643008),0.0,0.0,False
MRPL38 (64978),-0.0,0.0,False
FKBPL (63943),0.0,0.0,False
PRRT1 (80863),-0.0,0.0,False
PJVK (494513),-0.0,0.0,False
RNF5 (6048),-0.0,0.0,False
BTNL2 (56244),-0.0,0.0,False
AGER (177),0.0,0.0,False
PBX2 (5089),0.0,0.0,False
NOTCH4 (4855),-0.0,0.0,False
TMEM225 (338661),-0.0,0.0,False
TSBP1 (10665),0.0,0.0,False
COL15A1 (1306),-0.0,0.0,False
H2BC18 (440689),0.0,0.0,False
H3C14 (126961),0.0,0.0,False
PLPP4 (196051),-0.0,0.0,False
DENND4B (9909),0.0,0.0,False
TSEN15 (116461),0.0,0.0,False
R3HDM4 (91300),0.0,0.0,False
OSTC (58505),0.0,0.0,False
FICD (11153),0.0,0.0,False
KPLCE (100129271),-0.0,0.0,False
RUSC2 (9853),0.0,0.0,False
CD3E (916),0.0,0.0,False
CES1 (1066),0.0,0.0,False
TOX (9760),0.0,0.0,False
ARHGEF15 (22899),-0.0,0.0,False
SELENOT (51714),-0.0,0.0,False
STYXL2 (92235),0.0,0.0,False
KTI12 (112970),0.0,0.0,False
MT-ND3 (4537),-0.0,0.0,False
ZNF277 (11179),-0.0,0.0,False
LTN1 (26046),-0.0,0.0,False
RUNDC1 (146923),0.0,0.0,False
CCDC152 (100129792),-0.0,0.0,False
MT-ND4 (4538),-0.0,0.0,False
CIPC (85457),-0.0,0.0,False
SHISA4 (149345),0.0,0.0,False
PRMT6 (55170),0.0,0.0,False
DCAF12L1 (139170),-0.0,0.0,False
MT-ND1 (4535),-0.0,0.0,False
SMC5 (23137),-0.0,0.0,False
ITPRIPL1 (150771),-0.0,0.0,False
STKLD1 (169436),0.0,0.0,False
PNMA5 (114824),-0.0,0.0,False
ASB12 (142689),0.0,0.0,False
SFMBT2 (57713),-0.0,0.0,False
DCAF12 (25853),-0.0,0.0,False
TYW1 (55253),0.0,0.0,False
GRK5 (2869),-0.0,0.0,False
RYR3 (6263),-0.0,0.0,False
OPA1 (4976),-0.0,0.0,False
MT-ATP6 (4508),-0.0,0.0,False
GJC2 (57165),-0.0,0.0,False
BRINP2 (57795),-0.0,0.0,False
ALPK2 (115701),0.0,0.0,False
ZNF521 (25925),-0.0,0.0,False
SCAMP5 (192683),0.0,0.0,False
MTOR (2475),0.0,0.0,False
TMEM184B (25829),0.0,0.0,False
CNOT7 (29883),0.0,0.0,False
MUC2 (4583),-0.0,0.0,False
MT-ND5 (4540),-0.0,0.0,False
GRIN3A (116443),0.0,0.0,False
ZNF830 (91603),-0.0,0.0,False
FAM169A (26049),0.0,0.0,False
RASSF9 (9182),0.0,0.0,False
RCSD1 (92241),-0.0,0.0,False
APCDD1L (164284),0.0,0.0,False
MAGEB3 (4114),0.0,0.0,False
LRIG2 (9860),-0.0,0.0,False
MT-CO1 (4512),-0.0,0.0,False
